severity,accuracy,mean_ssim,std_ssim,elapsed_time_ssim,mean_ncc,std_ncc,elapsed_time_ncc,mean_uiq,std_uiq,elapsed_time_uiq,mean_scc,std_scc,elapsed_time_scc,mean_sift,std_sift,elapsed_time_sift
-0.0,1.0,1.0,0.0,0.526268720626831,0.9999978164434432,9.393089435746804e-07,0.1332685947418213,0.998748460650444,0.0080204688649042,0.5111095905303955,0.99991796875,0.000808106746629,1.5381402969360352,0.10000000000000003,2.778337289411855e-17,0.2486109733581543
-1.0666667222976685,1.0,0.7230769606232643,0.0895425657987443,0.5292601585388184,0.8924710638523102,0.051557757302757,0.1264290809631347,0.695871451497078,0.0931843380339332,0.5535941123962402,0.6551616436759942,0.0757010170118697,1.4044413566589355,0.10000000000000003,2.778337289411855e-17,0.26683497428894043
-2.133333444595337,1.0,0.4132544334888458,0.1593161710914001,0.537264347076416,0.79314410495013,0.0804591586236693,0.1282198429107666,0.3669879159271716,0.1600464085013529,0.6112082004547119,0.5213245409270748,0.0849532643078047,1.3593671321868896,0.10000000000000003,2.778337289411855e-17,0.26109910011291504
-3.200000286102295,1.0,0.2929548932522535,0.1551818390059682,0.5349047183990479,0.7309616306382232,0.0928453693216806,0.1285386085510254,0.2513029402107,0.1470713948686555,0.7780532836914062,0.5571714387616375,0.0573978911193356,1.374540090560913,0.10000000000000003,2.778337289411855e-17,0.25891995429992676
-4.266666889190674,1.0,0.2336387805074453,0.1394675023209342,0.5441679954528809,0.686377458145842,0.0997078590372107,0.138648509979248,0.1989748759150505,0.1277894575536386,0.6299855709075928,0.5393052697816456,0.0505633962234004,1.4197335243225098,0.10000000000000003,2.778337289411855e-17,0.2792339324951172
-5.333333492279053,0.998,0.2003501711428165,0.1236786817987601,0.5345175266265869,0.652923855152214,0.103955375391537,0.1315593719482422,0.1725217493116856,0.1098812149223423,0.7351114749908447,0.5323437323771067,0.0450405093890366,1.4069173336029053,0.10000000000000003,2.778337289411855e-17,0.2558164596557617
-6.40000057220459,0.996,0.1790729950368404,0.1074771127706858,0.5427002906799316,0.6270869712032144,0.1063194638261029,0.1439135074615478,0.1555426911056042,0.0932169773718951,0.6961123943328857,0.527110955563694,0.039760276279934,1.1796517372131348,0.10000000000000003,2.778337289411855e-17,0.2631072998046875
-7.466667175292969,0.994,0.1636386869549751,0.0934496558630089,0.5585532188415527,0.6063037493012962,0.1074382094101199,0.1827425956726074,0.143300358825922,0.0795229603379802,0.6285290718078613,0.5228286290225224,0.0353881261154174,1.174463987350464,0.10000000000000003,2.778337289411855e-17,0.2635483741760254
-8.533333778381348,0.996,0.1493871580928564,0.0795876099940957,0.5394537448883057,0.589184761963319,0.1076381958279924,0.1495342254638672,0.1324147233337164,0.0663709796599682,0.6509349346160889,0.5180415710816051,0.0335158682287249,1.181685447692871,0.10000000000000003,2.778337289411855e-17,0.2817225456237793
-9.600000381469728,0.992,0.1381463418364525,0.0676639210166275,0.5409719944000244,0.5751444924849785,0.1075074968291197,0.1415901184082031,0.1239836870491504,0.0555297692832721,0.860891580581665,0.5144486895686168,0.0305599519424204,1.175731182098389,0.10000000000000003,2.778337289411855e-17,0.2715444564819336
